GUID,AnalysisError,Interferences,Ixx,iyy,Izz,MassEstimate,Battery_amps_to_max_amps_ratio_at_MFD,Battery_amps_to_max_amps_ratio_at_MxSpd,Distance_at_MxSpd__m_,Max_Flight_Distance__m_,Max_Hover_Time__s,Max_Lateral_Speed__m_s_,Max_uc_at_MFD,Motor_amps_to_max_amps_ratio_at_MFD,Motor_amps_to_max_amps_ratio_at_MxSpd,Motor_power_to_max_power_ratio_at_MFD,Motor_power_to_max_power_ratio_at_MxSpd,Power_at_MFD__W_,Power_at_MxSpd__W_,Speed_at_MFD__m_s_,ArmLength,BatteryOffset_X,BatteryOffset_z,SupportLength
90154a3a-3a7e-4796-86fd-ce4e851694c1,FALSE,0,23381.79246,23381.7587,45904.18734,0.476380686,0.190183178,0.190183178,1211.46362,1211.46362,196.869919,6,0.729181051,0.112935334,0.112935334,7.83E-02,7.83E-02,77.1928101,77.1928101,6,366.6822973,-1.083094901,0.977704336,149.8298432
92d0fd53-b8f9-4014-8734-8a20399ef027,FALSE,0,26978.89332,26978.89383,53113.23964,0.481930576,0.190259099,0.190259099,1210.98022,1210.98022,195.309113,6,0.729350805,0.11297024,0.11297024,7.84E-02,7.84E-02,77.2465897,77.2465897,6,392.4404859,-0.094747165,-0.311234533,148.5073188
6c469a02-4de2-4eb7-8462-8d792344f4f1,FALSE,0,7417.40041,7417.377194,14246.85459,0.435902409,0.181541413,0.181541413,1057.60999,1057.60999,209.051483,5,0.706420302,0.107831284,0.107831284,7.48E-02,7.48E-02,71.396347,71.396347,5,215.5952947,-1.72824041,0.416074086,122.6946273
52227e46-6146-4d75-b2a8-cf817326fc5d,FALSE,0,11066.61832,11066.62959,21562.4849,0.445722862,0.181594342,0.181594342,1057.30164,1057.30164,205.960205,5,0.705685079,0.107839979,0.107839979,7.48E-02,7.48E-02,71.3554993,71.3554993,5,261.0988137,-0.409477173,-0.933372598,120.4296816
38a4ba0b-fab2-4731-9dae-8c92a20284fd,FALSE,0,10531.6178,10531.61339,20487.79082,0.444467801,0.181608245,0.181608245,1057.2207,1057.2207,206.350189,5,0.705800414,0.107845895,0.107845895,7.48E-02,7.48E-02,71.3736801,71.3736801,5,254.9696615,0.746887046,-0.167932,121.0329099
2435f057-aa14-4e7d-ae80-2c766b3df0e7,FALSE,0,10334.73126,10334.76453,20092.5125,0.443991766,0.181611791,0.181611791,1057.20007,1057.20007,206.498489,5,0.705883324,0.10785573,0.10785573,7.48E-02,7.48E-02,71.3794098,71.3794098,5,252.6749707,1.117600771,0.861685172,121.2316614
0bb18a3b-fa10-4723-8477-0ec0cd8c5425,FALSE,0,10906.12972,10906.1087,21237.17892,0.445421322,0.18161869,0.18161869,1057.15991,1057.15991,206.053772,5,0.705800056,0.107857294,0.107857294,7.48E-02,7.48E-02,71.3750992,71.3750992,5,259.2298711,1.02420122,-0.591996793,120.9709679
8c7c99b0-5599-41ad-9abd-4ba7192d21b4,FALSE,0,10691.04317,10691.06525,20803.76905,0.444950632,0.181633875,0.181633875,1057.07153,1057.07153,206.199982,5,0.705968618,0.107883424,0.107883424,7.48E-02,7.48E-02,71.3891602,71.3891602,5,256.7434431,-1.958044144,-0.347738888,121.3849934
5378c0ae-e2d6-4171-b8de-92e59ca8c35f,FALSE,0,9976.046524,9976.022292,19368.88034,0.443192256,0.181640983,0.181640983,1057.03015,1057.03015,206.748047,5,0.706046224,0.10787522,0.10787522,7.48E-02,7.48E-02,71.4060745,71.4060745,5,248.378042,-1.289640842,0.586989596,122.008422
36c5092f-6362-41b4-b2ed-a2a6b5fc3c3e,FALSE,0,8507.62389,8507.63686,16421.5598,0.439343844,0.181648314,0.181648314,1056.98743,1056.98743,207.957718,5,0.706293643,0.107868046,0.107868046,7.48E-02,7.48E-02,71.4395981,71.4395981,5,230.1012436,-0.677819354,-0.61834728,123.3410082
9facdd87-2cd6-456d-aa90-119358c99881,FALSE,0,9847.766202,9847.766555,19108.7899,0.442933482,0.181660265,0.181660265,1056.91797,1056.91797,206.828949,5,0.70606035,0.107873306,0.107873306,7.48E-02,7.48E-02,71.4219131,71.4219131,5,246.8005858,0.551496529,0.017751036,122.4465174
14e11777-b129-41a0-a3c2-c9761a76e0b7,FALSE,0,10274.59011,10274.55679,19962.61629,0.444064519,0.181674972,0.181674972,1056.8324,1056.8324,206.475815,5,0.706135333,0.107902139,0.107902139,7.49E-02,7.49E-02,71.4249039,71.4249039,5,251.8229764,1.546929701,-0.630459565,122.4039822
9b66a7a5-1ec4-447c-9288-b5defee5bc6b,FALSE,0,8859.704927,8859.694715,17124.06016,0.440398966,0.181676418,0.181676418,1056.82397,1056.82397,207.624664,5,0.70633322,0.107889734,0.107889734,7.48E-02,7.48E-02,71.4520493,71.4520493,5,234.5654327,-0.917163044,0.353220335,123.522424
1a6990c2-219f-4d2d-96d2-01b298448204,FALSE,0,8982.894754,8982.848082,17368.07252,0.440804089,0.181697741,0.181697741,1056.69995,1056.69995,207.49707,5,0.706480503,0.107923053,0.107923053,7.49E-02,7.49E-02,71.464592,71.464592,5,236.0759808,1.769145237,-0.775136692,123.7955978
d8ce07df-5d81-441a-a4ee-359d4f6eaf9f,FALSE,0,15553.23571,15553.21166,30531.89863,0.456105488,0.181752875,0.181752875,1056.37952,1056.37952,202.78949,5,0.705641508,0.107935853,0.107935853,7.49E-02,7.49E-02,71.4125366,71.4125366,5,306.4957356,-1.276578677,0.588273455,120.746526
1501997b-e7ca-40fb-9824-05e2fe1e5de7,FALSE,0,7939.89777,7939.891138,15264.50405,0.438155201,0.181761354,0.181761354,1056.3302,1056.3302,208.334213,5,0.706767738,0.107933939,0.107933939,7.49E-02,7.49E-02,71.5320816,71.5320816,5,222.3027828,0.313440083,-0.556984135,125.905978
562ef243-c921-43ca-a8e4-755a746037ca,FALSE,0,9004.359314,9004.392338,17395.30083,0.441230834,0.181803197,0.181803197,1056.08704,1056.08704,207.362823,5,0.706806481,0.10798607,0.10798607,7.49E-02,7.49E-02,71.5384979,71.5384979,5,236.0993265,1.787725411,0.542826204,125.6511719
3f06a9b8-ecde-4eec-a151-1aa0db209763,FALSE,0,9807.444441,9807.440717,19006.13513,0.443342138,0.181805804,0.181805804,1056.0719,1056.0719,206.701218,5,0.706525028,0.107960656,0.107960656,7.49E-02,7.49E-02,71.5251541,71.5251541,5,245.973712,-0.68527838,0.175492486,125.072667
f88d0f00-ccb1-401a-bafa-f58059ab47d7,FALSE,0,11133.71298,11133.72754,21662.82167,0.446702643,0.181825563,0.181825563,1055.95715,1055.95715,205.656784,5,0.706378818,0.10797444,0.10797444,7.49E-02,7.49E-02,71.5172501,71.5172501,5,261.3028503,-0.600739135,-0.789879077,124.5395333
d2c392fc-7236-4903-87fe-f02dbffb8e2c,FALSE,0,11786.1985,11786.14845,22969.91629,0.448268999,0.181831807,0.181831807,1055.9209,1055.9209,205.173553,5,0.706389248,0.107994996,0.107994996,7.49E-02,7.49E-02,71.5121155,71.5121155,5,268.4804894,-1.746365133,0.886404344,124.2584156
9bae7d4d-5f2b-4365-8a70-b09271b2c509,FALSE,0,9832.639356,9832.639303,19052.1167,0.443511548,0.181835651,0.181835651,1055.89856,1055.89856,206.648315,5,0.706568182,0.107969552,0.107969552,7.49E-02,7.49E-02,71.5457382,71.5457382,5,246.2054906,0.17487255,-0.007586122,125.5867866
a2b9d4ba-7e52-47b3-b22c-2a30ad92e111,FALSE,0,9927.380014,9927.387261,19240.89575,0.443782539,0.181843907,0.181843907,1055.85071,1055.85071,206.563736,5,0.70663923,0.107986607,0.107986607,7.49E-02,7.49E-02,71.5498734,71.5498734,5,247.3195484,0.226235392,0.803017663,125.665877
83b7ed2a-1479-415a-bc32-df5b5d2ceb1f,FALSE,0,10186.70222,10186.6942,19759.66229,0.444469897,0.181852639,0.181852639,1055.79993,1055.79993,206.349533,5,0.706664979,0.108000286,0.108000286,7.49E-02,7.49E-02,71.5515442,71.5515442,5,250.3711299,1.180477618,-0.197066601,125.6406732
f437360f-6ca0-4c26-bc58-b26c8d54f781,FALSE,0,11971.94817,11971.93132,23335.24542,0.448864529,0.181878105,0.181878105,1055.6521,1055.6521,204.990417,5,0.706431091,0.108007632,0.108007632,7.49E-02,7.49E-02,71.5421219,71.5421219,5,270.3766281,0.501506207,-0.927714209,124.9843428
1d7b4d68-cc74-49e2-ae32-a24e83f3ec10,FALSE,0,14280.903,14280.91558,27963.25282,0.453949572,0.181878135,0.181878135,1055.65198,1055.65198,203.43985,5,0.706195116,0.108016893,0.108016893,7.49E-02,7.49E-02,71.5137787,71.5137787,5,294.0309756,1.51637177,0.242271597,123.7189826
c21ff7f7-0e1c-43c9-ab77-3688838c41a1,FALSE,0,13727.16301,13727.15962,26851.92022,0.452809187,0.18188794,0.18188794,1055.59497,1055.59497,203.785553,5,0.706250131,0.108015366,0.108015366,7.49E-02,7.49E-02,71.5269012,71.5269012,5,288.5358098,-1.153731156,0.092183824,124.1931355
506489ba-66f4-4f20-9559-cdf3b9c112ab,FALSE,0,9490.870849,9490.854039,18355.73899,0.442871689,0.181905031,0.181905031,1055.49585,1055.49585,206.848282,5,0.706910312,0.108023256,0.108023256,7.49E-02,7.49E-02,71.6008911,71.6008911,5,241.8992394,0.588116661,-0.799380464,127.0757948
811b4bce-96c9-4b39-9a4b-a93705708330,FALSE,0,7713.050067,7713.102804,14785.6316,0.438024362,0.181906983,0.181906983,1055.4845,1055.4845,208.375732,5,0.707463682,0.10804753,0.10804753,7.50E-02,7.50E-02,71.6450424,71.6450424,5,218.8540776,-1.723705684,-0.947386518,128.7786117
1c601016-6caa-42b9-a7fd-6ee12e823902,FALSE,0,11974.09637,11974.09371,23334.73705,0.448980598,0.181909442,0.181909442,1055.47021,1055.47021,204.954758,5,0.706477404,0.108016342,0.108016342,7.49E-02,7.49E-02,71.5641556,71.5641556,5,270.3239988,0.153142766,-0.403123195,125.548013
a540ef71-1aef-4a56-840d-9050c88decc1,FALSE,0,17421.72629,17421.66898,34250.76553,0.460340439,0.181925312,0.181925312,1055.37817,1055.37817,201.523941,5,0.706054389,0.108047768,0.108047768,7.50E-02,7.50E-02,71.516777,71.516777,5,322.9733776,1.883120577,-0.894134803,122.9149955
eed37ce1-1014-4f06-93b0-095355f14af7,FALSE,0,16866.65744,16866.63492,33137.47891,0.459311236,0.181930825,0.181930825,1055.34619,1055.34619,201.830048,5,0.706060112,0.108039469,0.108039469,7.50E-02,7.50E-02,71.525444,71.525444,5,318.0422624,-1.199806614,0.587023549,123.3146229
060bc2eb-2636-42cf-b9a0-4c5cb0716f71,FALSE,0,13513.04712,13513.0462,26415.75075,0.452510307,0.181933582,0.181933582,1055.3302,1055.3302,203.876343,5,0.706359565,0.108031325,0.108031325,7.49E-02,7.49E-02,71.5615234,71.5615234,5,286.2761155,0.013843534,-0.467366017,125.1368908
060e081a-bb6a-45eb-8bb6-55ea8489a996,FALSE,0,11450.38753,11450.36154,22277.15307,0.447928142,0.181958586,0.181958586,1055.18518,1055.18518,205.278519,5,0.706831574,0.108070411,0.108070411,7.50E-02,7.50E-02,71.6062241,71.6062241,5,264.5010853,1.633282583,-0.466216519,126.7370569
78c510f0-7c8f-4221-8761-baaa63c7e3a1,FALSE,0,13622.24608,13622.24431,26629.9093,0.452854345,0.181963891,0.181963891,1055.15442,1055.15442,203.771835,5,0.706433475,0.108047903,0.108047903,7.50E-02,7.50E-02,71.5815659,71.5815659,5,287.2986541,0.091395103,-0.38903845,125.6291211
dd6541f2-1c2f-4998-8b97-05b2969f727c,FALSE,0,18924.57632,18924.62808,37256.84712,0.463231817,0.181965649,0.181965649,1055.14417,1055.14417,200.6689,5,0.70605123,0.108070195,0.108070195,7.50E-02,7.50E-02,71.5330963,71.5330963,5,335.7764475,1.869426193,0.813006087,122.8424021
b2b52299-b886-477e-bf64-77c3be99e61b,FALSE,0,8235.479727,8235.478355,15825.99408,0.439703377,0.181967452,0.181967452,1055.13379,1055.13379,207.844116,5,0.707367539,0.108061425,0.108061425,7.50E-02,7.50E-02,71.6707001,71.6707001,5,225.772987,0.007038554,-0.786471703,129.2522548
efb2b387-f2c2-421c-9125-9968346d0103,FALSE,0,12752.29194,12752.2472,24884.75959,0.450975342,0.181972817,0.181972817,1055.10266,1055.10266,204.343933,5,0.706692219,0.108077697,0.108077697,7.50E-02,7.50E-02,71.598465,71.598465,5,278.3968498,1.671460538,-0.784670045,126.257842
e1617539-6359-434b-9f25-61d5e1bc991e,FALSE,0,8849.203415,8849.189047,17056.37137,0.441428264,0.181979075,0.181979075,1055.06641,1055.06641,207.300781,5,0.707279682,0.108069852,0.108069852,7.50E-02,7.50E-02,71.6656876,71.6656876,5,233.715868,0.442786198,-0.886667569,128.9038961
51593a86-61f9-4f15-b941-5a7365462281,FALSE,0,15829.45033,15829.43698,31050.96251,0.457475684,0.181981057,0.181981057,1055.05493,1055.05493,202.378296,5,0.706294775,0.108066157,0.108066157,7.50E-02,7.50E-02,71.5703049,71.5703049,5,308.4886001,0.874717669,-0.436695317,124.7865144
7680e628-36ce-422a-8345-d399aa1b41c4,FALSE,0,14888.9116,14888.89965,29165.40153,0.45559188,0.181984454,0.181984454,1055.03516,1055.03516,202.944061,5,0.706491828,0.108086318,0.108086318,7.50E-02,7.50E-02,71.5820923,71.5820923,5,299.6414846,1.926387174,-0.18238351,125.3394074
f519a29a-674e-4aa9-8f89-0bd1ba11b553,FALSE,0,12220.26014,12220.2767,23814.3437,0.44986179,0.181998283,0.181998283,1054.95496,1054.95496,204.684479,5,0.706752777,0.108075596,0.108075596,7.50E-02,7.50E-02,71.6233597,71.6233597,5,272.7412648,0.614525538,0.755489942,127.0105582
c78a5893-e032-4011-b2eb-3a2d2c8944e8,FALSE,0,14653.02298,14653.01399,28689.05907,0.455187301,0.182007268,0.182007268,1054.90295,1054.90295,203.065964,5,0.706555724,0.108093709,0.108093709,7.50E-02,7.50E-02,71.6006165,71.6006165,5,297.3209448,1.54486019,-0.170137899,125.8786252
a57f5123-d11c-441f-aa0c-8c07ca282435,FALSE,0,7874.724909,7874.697848,15094.12368,0.43883964,0.182009846,0.182009846,1054.88794,1054.88794,208.117264,5,0.707690001,0.108101241,0.108101241,7.50E-02,7.50E-02,71.7120438,71.7120438,5,220.8219424,1.339342886,-0.589025209,130.4003439
d512afe5-998b-4d40-9c42-b95bfd750ad0,FALSE,0,15800.16991,15800.17047,30987.54937,0.457526757,0.182011425,0.182011425,1054.87878,1054.87878,202.363007,5,0.706412911,0.108088367,0.108088367,7.50E-02,7.50E-02,71.5919495,71.5919495,5,308.140837,-1.221835663,-0.014088602,125.3591483
b58328a9-4fe6-4bd6-bcdf-29aaea4b8cae,FALSE,0,14534.88582,14534.91578,28450.62225,0.454980794,0.182018086,0.182018086,1054.84021,1054.84021,203.12825,5,0.706572592,0.108094409,0.108094409,7.50E-02,7.50E-02,71.6094894,71.6094894,5,296.1531529,-1.292009769,-0.72352302,126.1371843
3b446f91-6d23-44ff-aaa2-baf0dc302502,FALSE,0,16780.39021,16780.3924,32946.31876,0.459570466,0.182048485,0.182048485,1054.66406,1054.66406,201.752869,5,0.706369936,0.10809724,0.10809724,7.50E-02,7.50E-02,71.6089401,71.6089401,5,316.9691371,0.333611262,0.173391215,125.5291128
f1a92138-ee4b-42e6-9d31-88e7ad7ddf2d,FALSE,0,10361.37335,10361.40646,20077.31063,0.445637742,0.182060465,0.182060465,1054.59473,1054.59473,205.986618,5,0.707311153,0.108129546,0.108129546,7.50E-02,7.50E-02,71.695076,71.695076,5,251.916987,1.475501069,0.65574216,129.2367291
b61b8c10-92aa-4315-b87d-042b4ae63765,FALSE,0,14145.22413,14145.22599,27660.08119,0.4543779,0.182078078,0.182078078,1054.49268,1054.49268,203.310318,5,0.706754148,0.108120881,0.108120881,7.50E-02,7.50E-02,71.6559753,71.6559753,5,292.2040973,-0.125830175,-0.696822116,127.4317499
0f6ecdb4-a46d-4be5-b00b-681008e6cce3,FALSE,0,17475.42379,17475.43425,34334.47018,0.460997881,0.182079479,0.182079479,1054.4845,1054.4845,201.328888,5,0.706419289,0.108118303,0.108118303,7.50E-02,7.50E-02,71.6247177,71.6247177,5,323.0469134,0.515622915,0.560445524,125.7361178
b869340c-405e-4160-a413-39c316068d36,FALSE,0,8787.626815,8787.625586,16914.34499,0.441658713,0.182093084,0.182093084,1054.40576,1054.40576,207.228409,5,0.707568169,0.108122088,0.108122088,7.50E-02,7.50E-02,71.7474213,71.7474213,5,232.6563729,-0.237542999,0.193182735,130.9780376
b838571c-78bc-48a2-84ef-59ad539dafc3,FALSE,0,10557.01483,10557.02264,20463.36158,0.446260534,0.182099342,0.182099342,1054.36963,1054.36963,205.793594,5,0.707317412,0.108136557,0.108136557,7.50E-02,7.50E-02,71.7192459,71.7192459,5,254.0901716,-0.362207524,-0.743667518,129.8056425
506ca8bb-f166-43c6-aac9-92b3dcb67e65,FALSE,0,17511.65059,17511.63655,34403.66212,0.461142605,0.182100832,0.182100832,1054.36096,1054.36096,201.285995,5,0.706493676,0.108133219,0.108133219,7.50E-02,7.50E-02,71.6394272,71.6394272,5,323.3087083,-0.75355838,0.596709442,126.1115309
aa1d51cd-5ff7-41e2-969d-1f399f0228a3,FALSE,0,9244.388407,9244.378812,17829.83876,0.442908948,0.182100967,0.182100967,1054.36023,1054.36023,206.836624,5,0.707552433,0.108136825,0.108136825,7.50E-02,7.50E-02,71.7437973,71.7437973,5,238.3904543,-0.484104842,0.659531037,130.7486307
cd0e1e20-2b40-4264-bee6-b594a5db9507,FALSE,0,16020.65207,16020.65202,31414.64295,0.45829781,0.182104841,0.182104841,1054.33765,1054.33765,202.132385,5,0.706588209,0.108125679,0.108125679,7.50E-02,7.50E-02,71.6555634,71.6555634,5,309.9353447,-0.103053226,0.029746706,126.9595176
65ad4c62-475e-40cf-b5a0-670df6dc40e2,FALSE,0,24658.45976,24658.42163,48728.76217,0.473169826,0.18210943,0.18210943,1054.31104,1054.31104,197.784332,5,0.706080675,0.108143814,0.108143814,7.50E-02,7.50E-02,71.5986938,71.5986938,5,380.1853078,-1.331777329,0.891078526,122.1897018
f8f4fb30-faa2-4d0f-a993-d77804d20b21,FALSE,0,18385.38453,18385.38414,36153.54693,0.462783685,0.182109639,0.182109639,1054.30994,1054.30994,200.800949,5,0.706407309,0.108130135,0.108130135,7.50E-02,7.50E-02,71.6384888,71.6384888,5,330.8346402,-0.116311209,0.170203294,125.8111251
0005fd36-c5f9-4ca0-aa0c-7ffb4f225010,FALSE,0,27254.96463,27254.96355,53931.92376,0.477052699,0.182121053,0.182121053,1054.2439,1054.2439,196.679611,5,0.70600307,0.108136877,0.108136877,7.50E-02,7.50E-02,71.6024857,71.6024857,5,398.5904758,-0.201746901,0.208521053,120.8804769
f5169582-6678-4cdb-9fe1-17c11b312910,FALSE,0,12027.97808,12027.97641,23408.66763,0.449865177,0.182124302,0.182124302,1054.22498,1054.22498,204.683441,5,0.707141578,0.108144909,0.108144909,7.50E-02,7.50E-02,71.7147675,71.7147675,5,270.3781926,0.410305435,-0.110673966,129.3885418
2703e784-893c-40a5-a50f-15c079c42186,FALSE,0,12052.15817,12052.20333,23455.67471,0.449953856,0.1821336,0.1821336,1054.17114,1054.17114,204.656281,5,0.707299232,0.108176306,0.108176306,7.50E-02,7.50E-02,71.7209854,71.7209854,5,270.6144918,1.782759818,0.743764235,129.5426866
5b9b3108-380d-40a6-a167-8bf03789cc10,FALSE,0,16807.94568,16807.96135,32983.00966,0.460040582,0.18216446,0.18216446,1053.99268,1053.99268,201.613037,5,0.706846893,0.108189732,0.108189732,7.51E-02,7.51E-02,71.6902771,71.6902771,5,316.916766,-1.930701825,-0.250079074,127.6513614
d015d199-8f6a-4cb7-8a26-9072b11a20fd,FALSE,0,13540.24729,13540.24184,26429.29431,0.453482123,0.182190195,0.182190195,1053.84375,1053.84375,203.581421,5,0.707151473,0.108183697,0.108183697,7.51E-02,7.51E-02,71.7418747,71.7418747,5,285.9124867,-0.512762311,0.351682313,129.7793369
ade4e866-09c1-46c7-9b3d-b3a41cc2bff6,FALSE,0,10418.15846,10418.15612,20168.61469,0.44626202,0.182198167,0.182198167,1053.79773,1053.79773,205.793137,5,0.707630277,0.108191937,0.108191937,7.51E-02,7.51E-02,71.7912369,71.7912369,5,252.2423459,0.530444909,-0.122721268,131.6600129
6f704db8-6054-449c-9747-bfa20becb953,FALSE,0,7828.333451,7828.317607,14967.18656,0.439410218,0.182211712,0.182211712,1053.71936,1053.71936,207.936737,5,0.708288729,0.1082085,0.1082085,7.51E-02,7.51E-02,71.8581619,71.8581619,5,219.6958432,0.803766056,-0.562319918,134.0386455
998e3a5e-4ddd-4b17-9fbe-8d4af38bbba0,FALSE,0,8779.055738,8779.052203,16877.39351,0.442048517,0.182211995,0.182211995,1053.71765,1053.71765,207.106094,5,0.708021045,0.108208589,0.108208589,7.51E-02,7.51E-02,71.8315582,71.8315582,5,232.2577602,-0.945663646,0.118421432,133.0929232
0da26f9c-de0b-4b34-8ced-9939c0599ad0,FALSE,0,10034.17651,10034.15484,19389.93008,0.445471961,0.182248682,0.182248682,1053.50549,1053.50549,206.038055,5,0.707930982,0.108237274,0.108237274,7.51E-02,7.51E-02,71.8334579,71.8334579,5,247.6122806,-1.344255694,0.502654364,132.8115172
3f9b4eed-5986-4558-a30b-d49fe8fdbb09,FALSE,0,17314.62051,17314.59708,33984.10235,0.461319395,0.182252482,0.182252482,1053.48364,1053.48364,201.233627,5,0.707002759,0.108227886,0.108227886,7.51E-02,7.51E-02,71.7477875,71.7477875,5,321.1842921,-1.047359401,0.70365676,129.0143353
b1ca5b49-3aee-4d45-8034-cdf4c0341113,FALSE,0,16797.83924,16797.88108,32946.62284,0.460374939,0.182262883,0.182262883,1053.42346,1053.42346,201.513702,5,0.707112432,0.108240426,0.108240426,7.51E-02,7.51E-02,71.7596283,71.7596283,5,316.5715421,-1.435376283,-0.905715351,129.4687319
2a4dbfb4-0e8b-424c-9abf-29378cd67e64,FALSE,0,15498.93973,15498.93629,30340.76193,0.457877427,0.182277173,0.182277173,1053.34094,1053.34094,202.258057,5,0.707275391,0.108248308,0.108248308,7.51E-02,7.51E-02,71.7819138,71.7819138,5,304.6625147,1.246681861,-0.080200666,130.3814367
951f3996-1fbf-4c34-8be1-51ea75c79476,FALSE,0,9870.966552,9870.951795,19056.99492,0.445169194,0.18228133,0.18228133,1053.31689,1053.31689,206.132065,5,0.708075881,0.108259536,0.108259536,7.51E-02,7.51E-02,71.8593903,71.8593903,5,245.5877997,-1.468869582,0.312426041,133.5029419
27bd751c-061f-4111-b353-6baff53a1648,FALSE,0,17090.4453,17090.42774,33528.1886,0.461037988,0.182292089,0.182292089,1053.25476,1053.25476,201.317001,5,0.707137227,0.108249992,0.108249992,7.51E-02,7.51E-02,71.7775955,71.7775955,5,319.1009178,0.857988745,-0.584728532,129.8586988
29f3f23c-7c40-4dd0-a136-67cacc74cd05,FALSE,0,13790.93555,13790.95573,26910.17973,0.45448244,0.182319656,0.182319656,1053.09546,1053.09546,203.278717,5,0.707551539,0.108266152,0.108266152,7.51E-02,7.51E-02,71.8301468,71.8301468,5,288.0943056,-0.835388698,-0.769176579,132.0018223
69302c98-2485-4abb-89e4-ed9d5d78fab6,FALSE,0,9337.339127,9337.369199,17979.58535,0.443918732,0.18232058,0.18232058,1053.09009,1053.09009,206.521271,5,0.708261609,0.10827595,0.10827595,7.51E-02,7.51E-02,71.8970413,71.8970413,5,239.0052881,1.016803023,0.852768861,134.5797828
aa43d5a4-8b3a-4281-89a8-92f42c654308,FALSE,0,14514.94679,14514.95049,28359.29296,0.456058179,0.18233189,0.18233189,1053.02478,1053.02478,202.803726,5,0.707474589,0.108266756,0.108266756,7.51E-02,7.51E-02,71.8306503,71.8306503,5,295.1678546,0.218560536,0.421980243,131.8661137
506e5707-2238-429f-ab4d-e9488a99a57e,FALSE,0,8802.83045,8802.882318,16902.07228,0.44258202,0.182347283,0.182347283,1052.93591,1052.93591,206.938934,5,0.70851475,0.108304195,0.108304195,7.51E-02,7.51E-02,71.9266357,71.9266357,5,232.2292668,1.534192441,0.989293754,135.470382
1ab72f6d-f998-46b5-a512-3e3e9c82168a,FALSE,0,10399.0733,10399.09569,20098.61458,0.446867472,0.182384998,0.182384998,1052.71826,1052.71826,205.60582,5,0.708297014,0.10831926,0.10831926,7.51E-02,7.51E-02,71.9233932,71.9233932,5,251.5601872,-1.41961951,-0.490870236,135.0079239
0bcf9ac4-6ac4-44a4-a63c-7b6c7726bb2e,FALSE,0,16107.12241,16107.11498,31541.32998,0.45947563,0.18238613,0.18238613,1052.71167,1052.71167,201.781097,5,0.707580924,0.108318381,0.108318381,7.51E-02,7.51E-02,71.8527451,71.8527451,5,310.0032621,-1.698602603,0.135232181,132.0774358
d00f1438-4dc3-42fb-b039-7db009375390,FALSE,0,11404.72638,11404.74949,22113.95752,0.4493493,0.182393193,0.182393193,1052.67078,1052.67078,204.841583,5,0.708119214,0.108315334,0.108315334,7.51E-02,7.51E-02,71.9132919,71.9132919,5,262.9295173,-0.7460464,-0.993799234,134.565858
51c4b720-424e-4aa4-89cc-ba786517c432,FALSE,0,11612.05531,11612.03703,22529.16468,0.449850084,0.182395861,0.182395861,1052.65552,1052.65552,204.688065,5,0.708071291,0.108311862,0.108311862,7.51E-02,7.51E-02,71.912117,71.912117,5,265.2007141,0.692132802,-0.746104568,134.4995665
f304151f-f0ec-4658-9cae-b91b301633f0,FALSE,0,16017.65101,16017.64534,31357.28619,0.459397443,0.182413533,0.182413533,1052.55347,1052.55347,201.804382,5,0.707576454,0.108315527,0.108315527,7.51E-02,7.51E-02,71.8729019,71.8729019,5,309.1126632,0.417768641,-0.368392509,132.6237815
e036e0c6-20cc-4c8c-aa91-97d92c3c78a3,FALSE,0,18306.66762,18306.67595,35942.81971,0.463794152,0.182429239,0.182429239,1052.46289,1052.46289,200.503448,5,0.707430601,0.10832575,0.10832575,7.52E-02,7.52E-02,71.8639755,71.8639755,5,329.3187016,0.402123629,0.559006895,131.7760612
1537f139-a0cd-4412-9c70-29496af25c2b,FALSE,0,12715.69111,12715.69092,24735.95625,0.452508777,0.182429343,0.182429343,1052.46228,1052.46228,203.876816,5,0.707967997,0.108320683,0.108320683,7.51E-02,7.51E-02,71.9206085,71.9206085,5,276.8815102,-0.079166621,0.177467764,134.5247584
a6929993-9cb4-47bf-8930-deb7ad7c5486,FALSE,0,24130.47224,24130.48777,47617.06397,0.473567819,0.182438239,0.182438239,1052.41101,1052.41101,197.670517,5,0.70711422,0.108339265,0.108339265,7.52E-02,7.52E-02,71.8315582,71.8315582,5,375.3870807,-1.334052551,-0.362226872,128.7402588
e7cde34b-ce70-432a-9180-2e5ae2de5360,FALSE,0,10755.78211,10755.78067,20804.1748,0.447948461,0.182441458,0.182441458,1052.39233,1052.39233,205.272247,5,0.708326876,0.108335756,0.108335756,7.52E-02,7.52E-02,71.9573898,71.9573898,5,255.526892,-0.598763521,0.078765866,135.8007148
e3e8ece7-b027-4f3c-b55d-98aeb8465792,FALSE,0,24947.20322,24947.19311,49252.33254,0.47486454,0.182452425,0.182452425,1052.3291,1052.3291,197.300644,5,0.707086623,0.108342394,0.108342394,7.52E-02,7.52E-02,71.8370895,71.8370895,5,381.3170935,-0.938552132,0.340028551,128.5195905
e93dae3d-f66d-4600-9d00-9161e8f12725,FALSE,0,25756.53178,25756.53013,50874.50135,0.476089372,0.182454675,0.182454675,1052.31616,1052.31616,196.952545,5,0.707039177,0.108336292,0.108336292,7.52E-02,7.52E-02,71.8370514,71.8370514,5,387.1198054,0.115407143,-0.307720493,128.109703
